id	region	municipality	settlement	type	population	children	latitude_dms	longitude_dms	latitude_dd	longitude_dd	oktmo	dadata	rosstat	ACME_Index_2000	ALPHA_Index100_2000	BRAVO_VALUE_2000	ACME_Index_2001	ALPHA_Index100_2001	BRAVO_VALUE_2001	ACME_Index_2002	ALPHA_Index100_2002	BRAVO_VALUE_2002	ACME_Index_2003	ALPHA_Index100_2003	BRAVO_VALUE_2003	ACME_Index_2004	ALPHA_Index100_2004	BRAVO_VALUE_2004	ACME_Index_2005	ALPHA_Index100_2005	BRAVO_VALUE_2005	ACME_Index_2006	ALPHA_Index100_2006	BRAVO_VALUE_2006	ACME_Index_2007	ALPHA_Index100_2007	BRAVO_VALUE_2007	ACME_Index_2008	ALPHA_Index100_2008	BRAVO_VALUE_2008	ACME_Index_2009	ALPHA_Index100_2009	BRAVO_VALUE_2009	ACME_Index_2010	ALPHA_Index100_2010	BRAVO_VALUE_2010	ACME_Index_2011	ALPHA_Index100_2011	BRAVO_VALUE_2011	ACME_Index_2012	ALPHA_Index100_2012	BRAVO_VALUE_2012	ACME_Index_2013	ALPHA_Index100_2013	BRAVO_VALUE_2013	ACME_Index_2014	ALPHA_Index100_2014	BRAVO_VALUE_2014	ACME_Index_2015	ALPHA_Index100_2015	BRAVO_VALUE_2015	ACME_Index_2016	ALPHA_Index100_2016	BRAVO_VALUE_2016	ACME_Index_2017	ALPHA_Index100_2017	BRAVO_VALUE_2017	ACME_Index_2018	ALPHA_Index100_2018	BRAVO_VALUE_2018	ACME_Index_2019	ALPHA_Index100_2019	BRAVO_VALUE_2019	ACME_Index_2020	ALPHA_Index100_2020	BRAVO_VALUE_2020	ACME_Index_2021	ALPHA_Index100_2021	BRAVO_VALUE_2021	ECHO_Type_2000	ECHO_Type_2001	ECHO_Type_2002	ECHO_Type_2003	ECHO_Type_2004	ECHO_Type_2005	ECHO_Type_2006	ECHO_Type_2007	ECHO_Type_2008	ECHO_Type_2009	ECHO_Type_2010	ECHO_Type_2011	ECHO_Type_2012	ECHO_Type_2013	ECHO_Type_2014	ECHO_Type_2015	ECHO_Type_2016	ECHO_Type_2017	ECHO_Type_2018	ECHO_Type_2019	ECHO_Type_2020	ECHO_Type_2021
123613	Алтайский край	Рубцовск	Рубцовск	г	134183	25731	51.30.04	081.12.28	51.50111111	81.20777778	1716000001	0	1	-0.627892938	NA	5442.030781	4.179962104	46.16054598	5436.203096	-1.830194667	40.21139836	5442.613211	0.745306558	44.3485375	5437.365594	2.324142197	38.80475922	5438.832277	2.004511818	41.97935595	5438.921688	-1.212031996	43.77805357	5437.607286	1.971074599	42.97879514	5441.225412	0.647236037	43.69479609	5440.886913	0.608920887	45.91239037	5429.925541	-0.003489273	44.95583994	5437.245714	-4.817976733	41.92185252	5440.246354	-0.144822833	38.68434375	5435.876194	1.411008671	44.79196483	5433.842408	3.798685691	45.00208761	5432.053693	0.613939889	42.22537024	5439.653563	2.739232008	43.97779175	5436.673724	3.053680185	44.5455842	5436.208561	2.578575021	45.06814292	5432.721152	-5.395121304	44.37337521	5438.296629	-1.940961378	45.22823261	5438.446232	1.012061542	46.31043578	5436.894852	2	1	2	2	3	4	3	3	3	2	2	3	2	1	1	0	0	1	2	1	0	0
79656	Московская область	Рузский	Руза	г	13495	2668	55.42.05	036.11.46	55.70138889	36.19611111	46766000001	0	1	1.996641166	67.1552545	1972.991722	3.803582112	76.83353952	1965.622813	-1.352714074	73.91516817	1969.816368	0.449022138	NA	1966.448576	3.22550505	66.99918819	1968.076163	3.298761763	72.10590682	1969.410483	-0.804974222	74.54101254	1967.613102	2.631193714	NA	1972.005933	1.412123122	71.25702131	1970.647149	-0.309369329	72.3519087	1959.074433	0.151065013	71.29913536	1964.407947	-3.137510754	73.14234539	1968.584257	-1.349645805	66.01670242	1966.263843	1.450744484	72.47293713	1964.709404	5.137475112	74.1192734	1960.635062	1.442467359	72.93589577	1970.138079	5.647846957	70.73093232	1967.041383	5.084715851	73.13718626	1967.674961	1.546811078	73.50792672	1958.639386	-6.555151518	74.32108105	1968.272164	0.478938952	73.28342653	1967.625655	2.523025479	75.3089173	1967.033618	5	5	5	5	4	4	3	3	3	3	3	3	2	2	1	1	0	1	2	2	3	4
50854	Республика Мордовия	Рузаевский	Рузаевка	г	44504	8245	54.03.30	044.57.16	54.05833333	44.95444444	89643101001	0	1	0.267233324	42.09237005	5728.197359	2.009400863	41.67014783	5725.348171	-0.817210891	40.31487761	5725.349523	0.790612367	41.10839482	5729.063146	-1.018539953	37.27224171	5725.996829	0.378338514	41.19500151	5725.626151	-0.920706628	41.39830805	5724.770898	2.047049507	41.55738542	5726.70736	-0.35623125	43.0930586	5726.939835	-0.19291239	42.81377377	5723.669317	0.425962744	41.78330191	5723.042057	-1.028876382	39.84291942	5726.339757	-0.66123238	39.82462617	5725.868321	-0.450352197	39.27782665	5725.585079	0.329146721	42.40370645	5724.292046	-0.084346816	42.34271254	5726.360814	1.008243724	41.50600431	5726.793386	0.528469503	41.68366829	5726.726995	0.920857964	40.4017742	5723.030132	0.035976289	42.17906536	5728.511393	-1.165289674	41.38916151	5726.177575	0.850721139	40.46082605	5728.227211	2	2	3	3	3	2	1	0	0	0	1	2	3	2	1	1	0	0	1	1	0	0
68774	Ярославская область	Рыбинский район	Рыбинск	г	193341	32279	58.02.54	038.51.30	58.04833333	38.85833333	78715000001	1	0	-2.19458499	68.68197992	2889.583427	2.033312379	69.15372516	2884.344779	-1.705825617	66.1630239	2887.604323	1.918581172	66.1871173	2884.729026	0.06648228	62.84084043	2884.598498	1.415527795	NA	2884.746272	-1.824508244	66.58518822	2885.662906	-1.568018955	67.42044717	2887.598945	-0.540030898	67.97319177	2885.21333	0.58754425	70.1205422	2880.951535	-0.376443569	68.77791336	2881.461185	-3.294423181	65.56763822	2886.915591	0.314307349	64.20700868	2882.419598	-1.270184843	66.68892188	2883.13672	1.839219878	68.56892828	2880.768994	1.129147431	69.12793729	2887.297185	1.304723279	68.87524058	2884.040999	1.236265333	65.5090325	2883.910951	-0.255113218	68.63975115	2881.536328	-4.394937011	69.17208013	2886.019769	-3.041397495	68.8813156	2885.363294	-0.491417034	69.26297616	2886.346703	2	2	1	0	1	2	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1
121697	Рязанская область	Рыбновский район	Рыбное	г	19265	3714	54.43.45	039.29.37	54.72916667	39.49361111	61627101001	0	1	2.046711183	100.1593374	7040.127132	4.950737279	100.6739782	7036.963779	0.297499233	97.85533878	7038.412602	2.154905181	99.27765586	7040.83775	1.087988793	94.28758227	7037.846508	3.960371721	99.08058037	7037.71005	2.282790709	99.92679279	7037.630681	4.040924139	99.45999571	7038.757525	2.668657562	101.0362338	7039.085985	2.001266538	100.7371364	7035.13603	3.205909613	100.2706153	7034.991289	1.457369287	97.62329107	7038.274137	1.978537243	96.87406739	7038.482067	1.919322197	97.4016953	7037.958664	4.668823663	100.0796449	7035.017547	2.204651253	100.4529184	7038.89882	4.248344397	100.1465194	7037.888435	2.905407975	98.57849306	7039.316171	2.844595794	99.05281954	7034.811405	0.466992427	100.982532	7040.524475	0.283201867	98.6498	7038.322337	3.270739676	98.46986825	7040.690194	1	0	0	1	2	2	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1
123007	Курская область	Рыльский	Рыльск	г	16014	2967	51.34.05	034.40.49	51.56805556	34.68027778	38634101001	0	1	3.526174713	53.4608172	3017.366307	3.613851318	63.35450852	3010.843249	-2.349212594	60.33977484	3015.701739	-1.174571013	59.52003236	3011.542591	3.14676007	54.3885626	3012.565488	3.295909967	56.78549681	3013.114477	-0.553594395	62.4314805	3012.572111	1.513456825	55.91909569	3016.777626	1.107457921	57.69847622	3014.312654	0.068709305	57.53176533	3003.144523	0.031438653	56.05047067	3009.264967	-2.339915942	58.60628589	3013.583194	-3.271973665	52.17143585	3011.465599	2.019754234	57.78492177	3010.145184	2.068005358	59.78733331	3005.435841	1.409845073	57.23886249	3015.023689	5.681156342	56.61888107	3012.23899	5.956589362	57.11112697	3012.204403	0.987556195	59.87091467	3004.957345	-8.109745784	60.34786718	3012.904244	0.941158155	58.74297069	3011.4624	2.403630567	60.40295685	3013.371245	4	3	4	5	5	5	5	5	4	3	3	3	3	2	1	1	2	1	0	0	1	2
137479	Рязанская область	Ряжский район	Ряжск	г	21623	4473	53.42.32	040.03.46	53.70888889	40.06277778	61630101001	0	1	-1.427828133	73.99709833	7074.613042	NA	74.51173921	7071.449689	-3.177040082	71.69309976	7072.898512	-1.319634134	73.11541684	7075.32366	-2.386550522	68.12534325	7072.332418	0.485832405	72.91834135	7072.19596	-1.191748606	73.76455377	7072.116592	0.566384824	73.29775669	7073.243435	-0.805881753	74.87399479	7073.571895	-1.473272777	74.57489734	7069.62194	-0.268629703	74.10837631	7069.477199	-2.017170028	71.46105205	7072.760047	-1.496002073	70.71182836	7072.967978	-1.555217118	71.23945628	7072.444575	1.194284348	73.91740584	7069.503457	-1.269888062	74.29067941	7073.384731	0.773805082	73.98428036	7072.374346	-0.56913134	72.41625404	7073.802081	-0.629943521	72.89058052	7069.297316	-3.007546888	74.82029299	7075.010385	-3.191337448	72.48756097	7072.808248	-0.20379964	72.30762922	7075.176105	3	4	4	3	4	5	5	4	3	4	5	5	4	3	4	3	3	3	3	3	2	2
112283	Рязанская область	Город Рязань	Рязань	г	537622	89621	54.37.46	039.44.33	54.62944444	39.7425	61701000001	0	1	0.482727452	38.27594027	4542.311913	3.438350256	45.98808486	4535.548569	-2.605640916	41.493472	4541.935912	-1.312885628	42.71040004	4536.359056	0.946338126	37.71984896	4535.868875	1.128235233	42.1683709	NA	-2.483939292	44.60953055	4537.183062	2.507670268	42.26178188	4541.237752	1.400841191	43.02330305	4538.879421	0.134037628	42.90088506	4529.726333	NA	41.9369789	4533.75208	-4.161247913	42.04881131	4537.425592	-2.724226305	37.21201342	4535.73058	1.646903252	42.89208466	4534.037475	5.417784562	45.43345408	4529.426878	-0.466621493	41.4045668	4539.484893	2.593796195	42.54414844	4535.538316	2.865375865	42.683434	4535.005645	1.459206294	44.68646643	4530.781006	-5.843270829	42.15533489	4535.833858	-1.886340981	43.94427919	4537.148426	2.845867699	45.31805291	4536.859411	0	1	1	1	0	0	1	1	0	1	2	1	0	1	1	0	0	0	0	0	1	1
80401	Республика Крым	Саки	Саки	г	24797	4701	45.07.32	033.35.40	45.12555556	33.59444444	35721000001	0	1	-0.50622855	81.61624886	8626.170149	3.624735869	87.95100115	8619.74463	-2.858145558	82.95900931	8625.909747	-1.241641879	85.33586837	8620.576432	1.585428402	79.66276906	8621.597445	1.725296959	84.10306273	8621.467682	-1.44747417	85.60479264	8621.924236	1.597217085	83.57246647	8624.437773	0.348384905	84.32817256	8624.027249	0.093855411	85.48027928	8614.174787	-1.12741196	84.21261238	8619.180707	-4.527215613	84.53171828	8623.605577	-1.315489439	79.96036506	8619.842714	0.975824505	85.75919716	8618.171627	3.91267801	86.98093874	8614.43963	0.00853005	83.49825559	8624.216738	1.422202995	84.73103514	8620.790955	2.174441894	85.1301077	8620.243657	1.224133054	86.87117325	8616.879743	-5.545541184	84.91018855	8621.029353	-2.396122665	86.52966806	8621.866085	2.214448568	87.28207047	8620.844565	4	4	5	5	5	4	3	3	3	2	3	3	3	3	3	3	3	3	3	2	2	3
107520	Республика Крым	Сакский район	Саки	г	101632	20377	45.08.03	033.36.12	45.13416667	33.60333333	3.50E+07	1	0	2.125808396	43.80950835	2169.095789	2.102893452	43.65995193	2169.061957	1.712410061	43.60319402	2168.224441	1.390683475	43.5388747	2169.596584	1.335087793	42.72089046	2167.991993	2.227482498	43.55306028	2168.257323	0.893824779	43.50945338	2167.256723	2.177814448	44.2813764	2168.514436	2.333201767	44.7180346	2168.239677	1.378368649	44.58562288	2167.487828	1.627682475	43.59980595	2167.467859	1.47205453	42.33853403	2168.236601	0.98857183	43.43677302	2168.00675	1.764320944	44.1257575	2168.760651	2.223885557	44.41821908	2168.811689	1.170166493	43.51131423	2168.435977	2.418592469	43.16331781	2168.290088	1.886483274	43.45549167	2169.250086	1.870556869	42.83310443	2167.274163	2.808193581	43.37932174	2169.09541	2.58559663	43.12865489	2167.860996	0.89021184	44.02750618	2168.68569	3	3	4	4	4	5	4	3	2	2	2	2	3	4	5	5	4	3	4	5	5	4
81932	Республика Башкортостан	Салават	Салават	г	153181	29562	53.21.42	055.55.28	53.36166667	55.92444444	80739000001	0	1	0.718527175	28.9026889	8479.876364	4.946424543	29.37443414	8474.637716	1.207286547	26.38373288	8477.897259	4.831693336	26.40782628	8475.021962	2.979594444	23.06154941	8474.891435	4.32863996	27.77683812	8475.039209	1.08860392	26.80589719	8475.955842	1.34509321	27.64115615	8477.891882	2.373081267	28.19390074	8475.506266	3.500656415	30.34125118	8471.244472	2.536668596	28.99862233	8471.754122	-0.381311017	25.7883472	8477.208528	3.227419514	24.42771766	8472.712535	1.642927321	26.90963086	8473.429657	4.752332042	28.78963726	8471.061931	4.042259595	29.34864627	8477.590121	4.217835444	29.09594956	8474.333935	4.149377497	25.72974147	8474.203887	2.657998947	28.86046012	8471.829265	-1.481824846	29.39278911	8476.312706	-0.12828533	29.10202458	8475.65623	2.421695131	29.48368513	8476.639639	5	5	5	4	3	2	1	1	0	0	1	0	1	0	0	1	1	0	1	2	2	2
142453	Ямало-Ненецкий автономный округ	Салехард	Салехард	г	50064	13667	66.31.51	066.36.50	66.53083333	66.61388889	71951000001	0	1	-1.257883553	11.17484941	3968.211658	3.54997149	15.47294262	3962.383973	-2.460185282	9.523795006	3968.794088	0.115315943	13.66093415	3963.54647	1.694151582	8.117155863	3965.013153	1.374521203	11.29175259	3965.102565	-1.842022611	13.09045022	3963.788163	1.341083984	12.29119179	3967.406289	0.017245422	13.00719273	3967.067789	-0.021069728	15.22478702	3956.106417	-0.633479887	14.26823658	3963.42659	-5.447967348	11.23424917	3966.427231	-0.774813448	7.996740395	3962.05707	0.781018056	14.10436148	3960.023285	3.168695076	14.31448425	3958.234569	-0.016050726	11.53776688	3965.83444	2.109241393	13.29018839	3962.854601	2.42368957	13.85798085	3962.389437	1.948584406	14.38053956	3958.902028	-6.025111919	13.68577185	3964.477505	-2.570951993	14.54062926	3964.627109	0.382070927	15.62283242	3963.075728	2	1	1	1	1	2	3	3	3	2	3	4	5	4	3	4	5	4	4	3	2	2
31823	Ростовская область	Сальский	Сальск	г	58680	11557	46.28.31	041.32.28	46.47527778	41.54111111	60650101001	0	1	-0.678872845	54.93803852	866.0288838	4.128982198	59.23613174	860.2011989	-1.881174574	53.28698412	866.611314	0.694326652	57.42412326	861.3636967	2.27316229	51.88034497	862.8303796	1.953531911	55.0549417	862.9197911	-1.263011903	56.85363933	861.6053891	1.920094692	56.0543809	865.2235149	0.596256131	56.77038185	864.8850156	0.55794098	58.98797613	853.9236433	-0.054469179	58.0314257	861.2438164	-4.868956639	54.99743828	864.244457	-0.19580274	51.75992951	859.8742962	1.360028764	57.86755059	857.840511	3.747705784	58.07767336	856.0517954	0.562959982	55.30095599	863.6516659	2.688252101	57.05337751	860.6718268	3.002700279	57.62116996	860.2066637	2.527595114	58.14372867	856.7192546	-5.446101211	57.44896097	862.2947312	-1.991941285	58.30381837	862.4443348	0.961081635	59.38602154	860.8929542	0	0	1	0	0	1	1	0	0	0	1	1	2	3	4	5	5	5	4	4	4	3
149423	Самарская область	Самара	Самара	г	1156608	200473	53.11.44	050.06.06	53.19555556	50.10166667	36701000001	0	1	1.701340061	83.86978721	2079.505277	1.789016665	93.76347853	2072.982219	-4.174047247	90.74874485	2077.840709	-2.999405665	89.92900237	2073.681561	1.321925417	84.79753261	2074.704458	1.471075315	87.19446682	2075.253447	-2.378429048	92.84045051	2074.711081	-0.311377828	86.3280657	2078.916596	-0.717376731	88.10744623	2076.451624	-1.756125347	87.94073534	2065.283493	-1.793395999	86.45944068	2071.403937	-4.164750594	89.0152559	2075.722164	-5.096808317	82.58040586	2073.604569	0.194919581	88.19389178	2072.284154	0.243170705	90.19630332	2067.574811	-0.41498958	87.6478325	2077.162659	3.85632169	87.02785108	2074.37796	4.13175471	87.52009698	2074.343373	-0.837278457	90.27988469	2067.096315	-9.934580436	90.75683719	2075.043214	-0.883676497	89.1519407	2073.60137	0.578795914	90.81192686	2075.510215	2	3	3	4	3	2	2	1	2	1	2	1	0	1	0	0	0	1	1	1	1	2
150138	Санкт-Петербург	Кронштадтский	Санкт-Петербург	г	44374	7978	59.56.21	030.18.57	59.93916667	30.31583333	4.00E+07	1	0	1.456008965	90.11018696	7425.910946	4.510587419	90.17979317	7423.578588	2.286225216	88.88902983	7422.408365	3.264840328	89.20031137	7426.101831	0.64403998	87.83069445	7422.54613	3.089786309	89.63527527	7423.926979	1.578779311	91.32711698	7423.583911	3.069299938	89.59746626	7425.060741	2.191247732	92.02517668	7423.789108	2.498834535	91.2540908	7422.257001	2.439711141	89.42085575	7421.069016	1.50678471	88.8490028	7423.676995	-0.13267323	87.45747904	7424.195893	2.098204379	90.41739223	7423.696001	3.114560639	90.74683503	7421.887392	0.881566487	91.39345291	7424.847269	2.291873284	89.28214167	7425.352072	2.07733993	90.61725454	7425.211245	2.576638445	89.6146513	7422.115663	2.060777199	89.85316083	7426.490469	1.595375014	89.73096221	7423.8613	3.532002878	90.62580598	7424.731555	3	2	1	0	0	0	0	1	1	1	2	2	1	1	0	1	1	0	0	1	2	2
129827	Санкт-Петербург	Курортный	Санкт-Петербург	г	75121	10659	59.56.21	030.18.57	59.93916667	30.31583333	4.00E+07	1	0	0.61159066	62.74935423	3165.445574	3.087855689	63.05122582	3160.447466	-0.088022232	60.55285656	NA	2.72972828	59.64390973	3162.068848	2.40416536	56.72478359	3160.675415	2.62463617	61.42868976	3162.014622	-0.149408022	60.8614493	3161.163888	0.718418167	61.74509274	3164.237224	1.836572409	61.9820928	3162.10598	2.142808851	63.29455376	3157.561884	1.38577215	62.78257713	3157.512384	-1.235394937	59.60844941	3162.823419	1.755027093	58.41529986	3160.598702	0.860604117	59.77903653	3160.29722	3.761660382	62.24487373	3158.577754	2.251858691	63.00498776	3162.7875	3.385343685	64.06184416	3159.518932	3.070252176	59.86387511	3160.721785	0.55534434	62.77312748	3157.807159	-1.403192751	64.19379272	3164.049373	-1.688888592	62.41714664	3161.948354	1.937999534	61.89122175	3162.392792	2	2	1	0	0	1	2	1	2	1	1	2	3	4	5	5	5	4	3	2	3	4
64918	Санкт-Петербург	Петродворцовый	Санкт-Петербург	г	135565	21816	59.56.21	030.18.57	59.93916667	30.31583333	4.00E+07	1	0	1.942152291	85.66326983	8734.424351	4.897775095	93.37541442	8727.661007	-1.146216077	88.88080156	8734.04835	0.14653921	90.0977296	8728.471494	2.405762964	85.10717852	8727.981313	2.587660072	89.55570046	8730.191829	-1.024514454	91.9968601	8729.2955	3.967095107	89.64911144	8733.35019	2.86026603	90.41063261	8730.991859	1.593462466	90.28821461	8721.83877	0.581864798	89.32430846	8725.864518	-2.701823074	89.43614087	8729.53803	-1.264801467	84.59934298	8727.843017	3.10632809	90.27941421	8726.149913	6.8772094	92.82078364	8721.539315	0.992803345	88.79189636	8731.597331	4.053221033	89.931478	8727.650754	4.324800703	90.07076356	8727.118083	2.918631133	92.07379599	8722.893444	-4.383845991	89.54266445	8727.946296	-0.426916143	91.33160875	8729.260864	4.305292537	92.70538247	8728.971849	0	0	0	1	2	2	3	3	4	5	5	4	4	5	5	5	5	4	5	5	4	3
52329	Санкт-Петербург	Петроградский	Санкт-Петербург	г	136613	18351	59.56.21	030.18.57	59.93916667	30.31583333	4.00E+07	1	0	1.267038323	32.11559021	9051.170184	4.651298844	39.00261969	9043.277922	-1.989310042	35.7342268	9048.565434	0.809096066	36.42462036	9044.086094	3.217014222	30.74569397	9043.93442	2.403152285	35.50333933	9046.064662	-3.189652862	37.82020652	9045.810633	3.79205667	33.75390455	9048.333723	2.114406657	36.21305246	9046.79119	0.762294617	36.37893348	9037.091534	1.207039996	35.03158221	9041.624698	-2.317984435	34.8882181	9044.905336	-1.29174723	29.02954897	9042.609465	3.326392179	35.56897902	9042.653035	7.09553199	38.16311382	9037.13043	1.22263438	34.95785973	9047.09606	5.157979256	35.18337959	9044.290488	3.554509638	34.74281161	9043.910968	2.017015204	36.52533491	9038.507514	-5.424135509	36.41468698	9044.540427	-1.032391662	36.55337922	9044.491915	3.094963432	37.78459698	9044.743282	0	0	1	0	1	1	1	1	2	1	1	2	1	1	0	0	1	2	3	2	2	3
136836	Санкт-Петербург	Адмиралтейский	Санкт-Петербург	г	162887	25942	59.56.21	030.18.57	59.93916667	30.31583333	40303000	1	0	-2.47417201	13.19927666	940.3086775	3.746158461	16.05687001	933.6505984	-1.289380959	12.11395185	938.7883421	0.132608208	14.55922312	934.6691304	2.358539929	8.965761776	936.5564895	2.028320731	11.69843316	935.7587733	-0.407378282	12.3439774	935.252297	1.165954155	14.05521224	938.6101647	0.417142966	14.445736	937.0102248	0.423466072	16.32419914	928.7606248	0.470086965	14.9097625	934.5934919	-5.053244337	11.87065998	937.4039199	-0.213119287	8.537849391	932.7168978	2.855815951	14.28599964	932.1986983	3.096956297	14.11816415	929.709309	0.163662197	13.9065723	936.4199436	1.893719202	14.92482836	933.7588556	3.214719579	12.8924999	934.5051315	2.137390043	15.40417849	931.5671074	-4.950420241	15.47514846	934.9897432	-0.312658811	15.76437863	935.9854624	-0.6010995	16.87778765	935.4694303	2	3	4	4	5	5	5	4	4	5	4	4	4	3	2	2	3	2	2	1	0	0
124768	Санкт-Петербург	Пушкинский	Санкт-Петербург	г	178584	35178	59.56.21	030.18.57	59.93916667	30.31583333	40398000	1	0	3.342398103	80.30509264	1187.218632	3.430074707	90.19878396	1180.695575	-2.532989205	NA	1185.554064	-1.358347624	86.3643078	1181.394916	2.962983459	81.23283804	1182.417813	3.112133357	83.62977225	1182.966802	-0.737371006	89.27575594	1182.424436	1.329680214	82.76337113	1186.629951	0.923681311	84.54275166	1184.164979	-0.115067306	84.37604077	1172.996848	-0.152337957	82.89474611	1179.117293	-2.523692553	85.45056133	1183.43552	-3.455750275	79.01571129	1181.317924	1.835977623	84.62919721	1179.99751	1.884228747	86.63160875	1175.288166	1.226068462	84.08313793	1184.876015	5.497379732	83.46315651	1182.091315	5.772812752	83.95540241	1182.056729	0.803779585	86.71519011	1174.809671	-8.293522395	87.19214262	1182.756569	0.757381545	85.58724613	NA	2.219853956	87.24723229	1183.22357	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	2	3	4	5	4
85241	Санкт-Петербург	Колпинский	Санкт-Петербург	г	186353	33350	59.56.21	030.18.57	59.93916667	30.31583333	40393000	1	0	1.114621654	52.31645306	9217.425404	4.018647751	52.83109394	9214.262051	-0.634590295	50.01245449	9215.710874	1.222815653	51.43477157	9218.136022	0.155899265	46.44469798	9215.14478	3.028282193	51.23769608	9215.008323	1.350701181	52.0839085	9214.928954	3.108834611	51.61711142	9216.055797	1.736568034	53.19334952	9216.384257	1.06917701	52.89425207	9212.434302	2.273820085	52.42773104	9212.289561	0.525279759	49.78040677	9215.57241	1.046447715	49.03118309	9215.78034	0.987232669	49.55881101	9215.256937	3.736734135	52.23676057	9212.31582	1.272561725	52.61003414	9216.197093	3.316254869	52.30363509	9215.186708	1.973318447	50.73560876	9216.614443	1.912506266	51.20993525	9212.109678	-0.465097101	53.13964771	9217.822747	NA	50.8069157	9215.62061	2.338650148	50.62698395	9217.988467	0	0	1	0	0	0	1	2	2	2	1	0	1	0	0	0	0	0	0	0	0	1
155158	Санкт-Петербург	Василеостровский	Санкт-Петербург	г	208734	31249	59.56.21	030.18.57	59.93916667	30.31583333	4.00E+07	1	0	-1.276942281	85.30436367	7117.076344	3.530912762	89.60245688	7111.248659	-2.47924401	83.65330926	7117.658774	0.096257216	87.7904484	7112.411157	1.675092854	82.24667012	7113.87784	1.355462475	85.42126685	7113.967251	-1.861081339	87.21996448	7112.652849	1.322025257	86.42070605	7116.270975	-0.001813305	87.13670699	7115.932476	-0.040128456	89.35430127	7104.971103	-0.652538615	88.39775084	7112.291277	-5.467026075	85.36376342	7115.291917	-0.793872176	82.12625465	7110.921756	0.761959328	88.23387574	7108.887971	3.149636349	88.44399851	7107.099255	-0.035109454	85.66728114	7114.699126	2.090182665	87.41970265	7111.719287	2.404630843	87.9874951	7111.254124	1.929525678	88.51005382	7107.766715	-6.044170647	87.81528611	7113.342191	-2.590010721	88.67014352	7113.491795	0.363012199	89.75234668	7111.940414	2	3	3	3	2	2	1	2	2	1	0	1	1	1	0	0	1	0	0	1	0	0
52906	Санкт-Петербург	Центральный	Санкт-Петербург	г	221441	30646	59.56.21	030.18.57	59.93916667	30.31583333	40343000	1	0	0.971305191	76.69402825	251.5068003	3.800113442	84.96095517	242.9228741	-3.008450902	81.35677381	248.6611624	0.606722433	82.37346188	244.3278926	2.6268718	75.33880824	244.3610115	2.525136798	80.3148592	247.300288	-2.813585946	82.39495923	245.6592113	2.543299241	77.49066591	250.1924346	0.261463588	80.76443593	247.1932752	-0.58664295	81.15486752	237.2142532	0.003243398	79.27192677	242.5740945	-3.339203318	80.48803464	245.5120573	-2.151239108	74.38323323	243.0631837	1.812767756	80.51807482	242.945802	5.443752362	82.77324227	237.4394295	1.511458712	80.59856049	246.5902304	4.93531445	78.80335442	243.7646508	4.114275044	80.24321432	244.6038781	0.621776569	81.43760194	237.9495228	-6.505156751	82.09102144	246.29954	-0.704579809	81.40610507	245.6412228	1.914717901	NA	245.0880017	5	5	5	5	5	4	4	5	4	3	3	2	2	3	3	4	4	3	3	4	5	4
20559	Санкт-Петербург	Московский	Санкт-Петербург	г	337153	51536	59.56.21	030.18.57	59.93916667	30.31583333	4.00E+07	1	0	-0.989188008	65.8196429	7630.113809	1.487077021	66.12151448	7625.115701	-1.6888009	63.62314523	7628.15663	1.128949612	62.71419839	7626.737083	0.803386692	59.79507225	7625.34365	1.023857502	64.49897843	7626.682857	-1.75018669	63.93173796	7625.832123	-0.882360501	64.81538141	7628.90546	0.23579374	65.05238147	7626.774215	0.542030183	66.36484242	7622.23012	-0.215006518	65.85286579	7622.180619	-2.836173605	62.67873808	7627.491654	0.154248424	61.48558853	7625.266937	-0.740174551	62.84932519	7624.965455	2.160881713	65.31516239	7623.245989	0.651080023	66.07527642	7627.455735	1.784565017	67.13213283	7624.187167	1.469473508	62.93416377	7625.390021	-1.045434328	65.84341615	7622.475394	-3.00397142	67.26408138	7628.717608	-3.28966726	65.4874353	7626.616589	0.337220865	64.96151041	7627.061027	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	2	1	1
133204	Санкт-Петербург	Кировский	Санкт-Петербург	г	339724	52334	59.56.21	030.18.57	59.93916667	30.31583333	4.00E+07	1	0	-2.354084833	25.17765392	6068.009201	1.873812535	25.64939916	6062.770553	-1.865325461	22.6586979	6066.030096	1.759081328	22.6827913	6063.154799	-0.093017564	19.33651443	6063.024272	1.256027951	24.05180315	6063.172046	-1.984008088	23.08086222	6064.088679	-1.727518798	23.91612117	6066.024719	-0.699530741	24.46886577	6063.639103	0.428044407	26.6162162	6059.377309	-0.535943412	25.27358736	6059.886959	-3.453923025	22.06331222	6065.341365	0.154807506	20.70268268	6060.845372	-1.429684687	23.18459588	6061.562494	NA	25.06460229	6059.194768	0.969647587	25.62361129	6065.722959	1.145223436	25.37091458	6062.466772	1.076765489	22.0047065	6062.336724	-0.414613061	25.13542515	6059.962102	-4.554436854	25.66775413	6064.445543	-3.200897338	25.37698961	6063.789067	-0.650916878	25.75865016	6064.772476	4	5	4	4	4	3	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	2
